"Inc_ID","UOF","Date","Beat","Cad","Inc_RD","longitude","latitude","Incident_ID","Force_Type","Force_Type_Level"
7689,"13F-0816","12/26/2013",25,504,"13-065475",-122.197969,37.788855,7689,22,4
7689,"13F-0816","12/26/2013",25,504,"13-065475",-122.197969,37.788855,7689,11,3
7690,"13F-0836","12/27/2013",34,699,"13-065638",-122.1743985,37.7502504,7690,22,4
7690,"13F-0836","12/27/2013",34,699,"13-065638",-122.1743985,37.7502504,7690,22,4
7690,"13F-0836","12/27/2013",34,699,"13-065638",-122.1743985,37.7502504,7690,22,4
7690,"13F-0836","12/27/2013",34,699,"13-065638",-122.1743985,37.7502504,7690,22,4
7691,"13F-0832","12/28/2013",1,242,"13-065722",-122.2659796,37.790563,7691,"26-16",4
7692,"13F-0833","12/28/2013",34,850,"13-065756",-122.1693234,37.746793,7692,22,4
7692,"13F-0833","12/28/2013",34,850,"13-065756",-122.1693234,37.746793,7692,22,4
7693,"13F-0835","12/29/2013",31,160,"13-065858",-122.2026093,37.7502681,7693,"26-16",4
7693,"13F-0835","12/29/2013",31,160,"13-065858",-122.2026093,37.7502681,7693,23,4
7694,"14F-0001","1/1/2014",3,187,"14-000016",-122.2740428,37.8022019,7694,"26-16",4
7695,"14F-0020","1/1/2014",23,1038,"14-000130",-122.18951,37.759701,7695,"26-16",4
7696,"14F-0002","1/2/2014",27,261,"14-000199",-122.1946161,37.7671116,7696,22,4
7697,"14F-0023","1/2/2014",33,380,"14-000207",-122.1795442,37.7475164,7697,22,4
7697,"14F-0023","1/2/2014",33,380,"14-000207",-122.1795442,37.7475164,7697,22,4
7698,"14F-0006","1/2/2014",7,715,"99-999999",-122.2751202,37.8164708,7698,22,4
7698,"14F-0006","1/2/2014",7,715,"99-999999",-122.2751202,37.8164708,7698,22,4
7699,"14F-0008","1/3/2014",26,748,"13-064430",-122.193723,37.755618,7699,22,4
7699,"14F-0008","1/3/2014",26,748,"13-064430",-122.193723,37.755618,7699,22,4
7699,"14F-0008","1/3/2014",26,748,"13-064430",-122.193723,37.755618,7699,22,4
7699,"14F-0008","1/3/2014",26,748,"13-064430",-122.193723,37.755618,7699,22,4
7700,"14F-0007","1/3/2014",19,948,"14-000514",-122.2392006,37.7906014,7700,22,4
7701,"14F-0009","1/4/2014",32,32,"14-000550",-122.1619528,37.7483598,7701,"26-16",4
7702,"14F-0060","1/4/2014",34,319,"14-000598",-122.16774,37.75201,7702,25,4
7702,"14F-0060","1/4/2014",34,319,"14-000598",-122.16774,37.75201,7702,23,4
7702,"14F-0060","1/4/2014",34,319,"14-000598",-122.16774,37.75201,7702,25,4
7702,"14F-0060","1/4/2014",34,319,"14-000598",-122.16774,37.75201,7702,25,4
7703,"14F-0013","1/4/2014",34,619,"14-000645",-122.1736836,37.7564185,7703,22,4
7703,"14F-0013","1/4/2014",34,619,"14-000645",-122.1736836,37.7564185,7703,22,4
7704,"14F-0005","1/4/2014",35,698,"14-000656",-122.1632663,37.7611132,7704,23,4
7705,"14F-0003","1/5/2014",17,864,"14-000836",-122.2374355,37.8010112,7705,22,4
7706,"14F-0004","1/6/2014",8,44,"14-000847",-122.2644947,37.8290174,7706,22,4
7706,"14F-0004","1/6/2014",8,44,"14-000847",-122.2644947,37.8290174,7706,22,4
7707,"14F-0012","1/6/2014",32,165,"14-000864",-122.1692424,37.7427568,7707,22,4
7708,"14F-0010","1/6/2014",29,678,"13-065265",-122.1946327,37.7732941,7708,22,4
7709,"14F-0011","1/6/2014",24,971,"14-000988",-122.214087,37.79107,7709,22,4
7709,"14F-0011","1/6/2014",24,971,"14-000988",-122.214087,37.79107,7709,22,4
7709,"14F-0011","1/6/2014",24,971,"14-000988",-122.214087,37.79107,7709,22,4
7710,"14F-0014","1/7/2014",6,185,"13-065649",-122.275193,37.8255376,7710,22,4
7710,"14F-0014","1/7/2014",6,185,"13-065649",-122.275193,37.8255376,7710,22,4
7710,"14F-0014","1/7/2014",6,185,"13-065649",-122.275193,37.8255376,7710,22,4
7711,"14F-0022","1/7/2014",35,219,"14-001056",-122.1663973,37.7577266,7711,22,4
7711,"14F-0022","1/7/2014",35,219,"14-001056",-122.1663973,37.7577266,7711,22,4
7711,"14F-0022","1/7/2014",35,219,"14-001056",-122.1663973,37.7577266,7711,22,4
7711,"14F-0022","1/7/2014",35,219,"14-001056",-122.1663973,37.7577266,7711,22,4
7711,"14F-0022","1/7/2014",35,219,"14-001056",-122.1663973,37.7577266,7711,22,4
7711,"14F-0022","1/7/2014",35,219,"14-001056",-122.1663973,37.7577266,7711,22,4
7712,"14F-0019","1/7/2014",30,979,"14-001199",-122.186543,37.7590351,7712,22,4
7712,"14F-0019","1/7/2014",30,979,"14-001199",-122.186543,37.7590351,7712,22,4
7712,"14F-0019","1/7/2014",30,979,"14-001199",-122.186543,37.7590351,7712,22,4
7713,"14F-0037","1/8/2014",31,597,"14-000780",-122.2711137,37.8043637,7713,22,4
7713,"14F-0037","1/8/2014",31,597,"14-000780",-122.2711137,37.8043637,7713,22,4
7713,"14F-0037","1/8/2014",31,597,"14-000780",-122.2711137,37.8043637,7713,22,4
7714,"14F-0015","1/9/2014",35,805,"13-056728",-122.162854,37.754618,7714,"26-16",4
7715,"14F-0021","1/9/2014",23,985,"14-001586",-122.219485,37.779231,7715,22,4
7716,"14F-0018","1/10/2014",26,487,"14-001702",-122.199791,37.762435,7716,25,4
7717,"14F-0024","1/10/2014",32,998,"14-001776",-122.1650606,37.7402814,7717,22,4
7717,"14F-0024","1/10/2014",32,998,"14-001776",-122.1650606,37.7402814,7717,22,4
7717,"14F-0024","1/10/2014",32,998,"14-001776",-122.1650606,37.7402814,7717,22,4
7718,"14F-0016","1/11/2014",27,491,"14-001872",-122.205556,37.7794713,7718,"26-16",4
7719,"14F-0017","1/12/2014",29,892,"14-002096",-122.175514,37.772391,7719,22,4
7720,"14F-0044","1/13/2014",9,109,"14-002117",-122.2510504,37.8277479,7720,25,4
7720,"14F-0044","1/13/2014",9,109,"14-002117",-122.2510504,37.8277479,7720,25,4
7721,"14F-0041","1/13/2014",28,128,"14-002119",-122.1962173,37.7842072,7721,22,4
7721,"14F-0041","1/13/2014",28,128,"14-002119",-122.1962173,37.7842072,7721,22,4
7721,"14F-0041","1/13/2014",28,128,"14-002119",-122.1962173,37.7842072,7721,22,4
7721,"14F-0041","1/13/2014",28,128,"14-002119",-122.1962173,37.7842072,7721,22,4
7721,"14F-0041","1/13/2014",28,128,"14-002119",-122.1962173,37.7842072,7721,22,4
7721,"14F-0041","1/13/2014",28,128,"14-002119",-122.1962173,37.7842072,7721,22,4
7722,"14F-0040","1/13/2014",27,358,"14-002159",-122.18451,37.769189,7722,22,4
7723,"14F-0025","1/13/2014",6,1028,"14-002250",-122.276378,37.8289029,7723,22,4
7724,"14F-0026","1/14/2014",6,525,"14-002398",-122.270043,37.826702,7724,22,4
7725,"14F-0030","1/14/2014",26,1005,"14-002497",-122.186486,37.7547253,7725,22,4
7726,"14F-0049","1/15/2014",34,79,"14-002953",-122.1731124,37.7483456,7726,22,4
7727,"14F-0043","1/15/2014",32,185,"14-002571",-122.171389,37.735996,7727,22,4
7728,"14F-0028","1/15/2014",4,876,"14-002657",-122.271668,37.8081277,7728,"26-16",4
7729,"14F-0029","1/16/2014",29,177,"14-002736",-122.1805042,37.7795892,7729,22,4
7730,"14F-0031","1/16/2014",35,686,"13-051006",-122.163297,37.751692,7730,22,4
7731,"14F-0038","1/16/2014",34,851,"14-002849",-122.174278,37.751289,7731,22,4
7732,"14F-0039","1/16/2014",34,927,"14-002863",-122.1770859,37.753362,7732,25,4
7732,"14F-0039","1/16/2014",34,927,"14-002863",-122.1770859,37.753362,7732,25,4
7733,"14F-0027","1/16/2014",7,882,"14-002853",-122.2785997,37.8262196,7733,22,4
7734,"14F-0032","1/17/2014",34,82,"14-002908",-122.158753,37.7611739,7734,11,3
7735,"14F-0042","1/17/2014",34,925,"14-003056",-122.1734433,37.7544294,7735,22,4
7736,"14F-0048","1/18/2014",23,189,"14-003109",-122.2202354,37.7746881,7736,22,4
7736,"14F-0048","1/18/2014",23,189,"14-003109",-122.2202354,37.7746881,7736,22,4
7736,"14F-0048","1/18/2014",23,189,"14-003109",-122.2202354,37.7746881,7736,22,4
7736,"14F-0048","1/18/2014",23,189,"14-003109",-122.2202354,37.7746881,7736,22,4
7736,"14F-0048","1/18/2014",23,189,"14-003109",-122.2202354,37.7746881,7736,22,4
7736,"14F-0048","1/18/2014",23,189,"14-003109",-122.2202354,37.7746881,7736,22,4
7736,"14F-0048","1/18/2014",23,189,"14-003109",-122.2202354,37.7746881,7736,22,4
7737,"14F-0047","1/18/2014",10,279,"14-003121",-122.2684411,37.8372449,7737,"26-16",4
7738,"14F-0079","1/19/2014",8,750,"14-003354",-122.262254,37.816968,7738,"26-16",4
7738,"14F-0079","1/19/2014",8,750,"14-003354",-122.262254,37.816968,7738,23,4
7739,"14F-0046","1/20/2014",27,92,"14-003407",-122.203265,37.773954,7739,22,4
7740,"14F-0045","1/21/2014",32,1049,"14-003730",-122.1678458,37.7526091,7740,22,4
7741,"14F-0035","1/22/2014",4,655,"14-003882",-122.2675353,37.8069308,7741,25,4
7742,"14F-0057","1/22/2014",30,918,"14-003926",-122.180532,37.7615655,7742,22,4
7743,"14F-0056","1/23/2014",31,326,"14-004012",-122.1929395,37.7351962,7743,22,4
7744,"14F-0069","1/23/2014",5,744,"14-004082",-122.2791534,37.8115923,7744,"26-16",4
7744,"14F-0069","1/23/2014",5,744,"14-004082",-122.2791534,37.8115923,7744,"26-16",4
7745,"14F-0052","1/24/2014",30,149,"14-004171",-122.1844967,37.7584842,7745,22,4
7746,"14F-0036","1/24/2014",21,235,"14-003593",-122.2320089,37.7876115,7746,22,4
7746,"14F-0036","1/24/2014",21,235,"14-003593",-122.2320089,37.7876115,7746,22,4
7746,"14F-0036","1/24/2014",21,235,"14-003593",-122.2320089,37.7876115,7746,22,4
7747,"14F-0061","1/24/2014",30,830,"14-004112",-122.179956,37.757693,7747,22,4
7747,"14F-0061","1/24/2014",30,830,"14-004112",-122.179956,37.757693,7747,22,4
7747,"14F-0061","1/24/2014",30,830,"14-004112",-122.179956,37.757693,7747,22,4
7747,"14F-0061","1/24/2014",30,830,"14-004112",-122.179956,37.757693,7747,22,4
7748,"14F-0058","1/24/2014",27,1055,"14-004311",-122.197114,37.772355,7748,22,4
7749,"14F-0054","1/25/2014",34,81,"14-004333",-122.177509,37.754382,7749,22,4
7749,"14F-0054","1/25/2014",34,81,"14-004333",-122.177509,37.754382,7749,22,4
7749,"14F-0054","1/25/2014",34,81,"14-004333",-122.177509,37.754382,7749,22,4
7750,"14F-0053","1/26/2014",25,108,"14-004523",-122.1963797,37.7676745,7750,23,4
7751,"14F-0033","1/26/2014",19,156,"14-004531",-122.255848,37.795346,7751,11,3
7751,"14F-0033","1/26/2014",19,156,"14-004531",-122.255848,37.795346,7751,16,3
7751,"14F-0033","1/26/2014",19,156,"14-004531",-122.255848,37.795346,7751,16,3
7751,"14F-0033","1/26/2014",19,156,"14-004531",-122.255848,37.795346,7751,11,3
7751,"14F-0033","1/26/2014",19,156,"14-004531",-122.255848,37.795346,7751,16,3
7752,"14F-0055","1/26/2014",33,703,"14-004627",-122.1711659,37.7443806,7752,25,4
7753,"14F-0034","1/26/2014",30,753,"14-004631",-122.167136,37.765822,7753,11,3
7753,"14F-0034","1/26/2014",30,753,"14-004631",-122.167136,37.765822,7753,22,4
7753,"14F-0034","1/26/2014",30,753,"14-004631",-122.167136,37.765822,7753,22,4
7754,"14F-0051","1/26/2014",10,756,"14-004632",-122.2745392,37.8429376,7754,22,4
7755,"14F-0066","1/26/2014","",878,"14-004645",-122.177317,37.762161,7755,22,4
7755,"14F-0066","1/26/2014","",878,"14-004645",-122.177317,37.762161,7755,22,4
7756,"14F-0059","1/26/2014",31,980,"14-002606",-122.175395,37.73421,7756,22,4
7756,"14F-0059","1/26/2014",31,980,"14-002606",-122.175395,37.73421,7756,22,4
7756,"14F-0059","1/26/2014",31,980,"14-002606",-122.175395,37.73421,7756,22,4
7757,"14F-0050","1/27/2014",14,829,"14-004806",-122.255673,37.815351,7757,22,4
7757,"14F-0050","1/27/2014",14,829,"14-004806",-122.255673,37.815351,7757,22,4
7758,"14F-0065","1/28/2014",22,58,"14-004868",-122.209791,37.798301,7758,22,4
7758,"14F-0065","1/28/2014",22,58,"14-004868",-122.209791,37.798301,7758,22,4
7758,"14F-0065","1/28/2014",22,58,"14-004868",-122.209791,37.798301,7758,22,4
7759,"14F-0062","1/28/2014",17,479,"14-004940",-122.238488,37.797739,7759,22,4
7759,"14F-0062","1/28/2014",17,479,"14-004940",-122.238488,37.797739,7759,22,4
7760,"14F-0068","1/29/2014",32,89,"14-005046",-122.1756779,37.7419382,7760,22,4
7761,"14F-0073","1/29/2014",26,170,"14-005058",-122.2099208,37.7671581,7761,22,4
7761,"14F-0073","1/29/2014",26,170,"14-005058",-122.2099208,37.7671581,7761,22,4
7761,"14F-0073","1/29/2014",26,170,"14-005058",-122.2099208,37.7671581,7761,22,4
7762,"14F-0070","1/29/2014",30,640,"14-004981",-122.1806902,37.7591751,7762,22,4
7763,"14F-0067","1/29/2014",30,842,"14-005171",-122.161639,37.766287,7763,22,4
7763,"14F-0067","1/29/2014",30,842,"14-005171",-122.161639,37.766287,7763,22,4
7763,"14F-0067","1/29/2014",30,842,"14-005171",-122.161639,37.766287,7763,22,4
7764,"14F-0064","1/30/2014",20,1227,"14-005319",-122.2284709,37.7839107,7764,22,4
7764,"14F-0064","1/30/2014",20,1227,"14-005319",-122.2284709,37.7839107,7764,22,4
7764,"14F-0064","1/30/2014",20,1227,"14-005319",-122.2284709,37.7839107,7764,"26-16",4
7765,"14F-0090","1/31/2014","",521,"14-005489",-122.2140422,37.7998432,7765,22,4
7765,"14F-0090","1/31/2014","",521,"14-005489",-122.2140422,37.7998432,7765,22,4
7766,"14F-0071","2/1/2014",26,358,"14-005369",-122.1925684,37.7557383,7766,22,4
7767,"14F-0082","2/1/2014",30,700,"14-005713",-122.1833769,37.7599676,7767,22,4
7767,"14F-0082","2/1/2014",30,700,"14-005713",-122.1833769,37.7599676,7767,22,4
7767,"14F-0082","2/1/2014",30,700,"14-005713",-122.1833769,37.7599676,7767,22,4
7767,"14F-0082","2/1/2014",30,700,"14-005713",-122.1833769,37.7599676,7767,22,4
7768,"14F-0077","2/4/2014",10,63,"14-006129",-122.279398,37.840683,7768,22,4
7768,"14F-0077","2/4/2014",10,63,"14-006129",-122.279398,37.840683,7768,22,4
7769,"14F-0063","2/4/2014",26,574,"14-006233",-122.1982657,37.7603626,7769,11,3
7770,"14F-0072","2/4/2014",32,955,"14-006289",-122.158304,37.749632,7770,22,4
7771,"14F-0076","2/5/2014",30,592,"13-017467",-122.16813,37.766924,7771,22,4
7772,"14F-0078","2/6/2014",7,462,"14-006188",-122.282278,37.8259269,7772,22,4
7772,"14F-0078","2/6/2014",7,462,"14-006188",-122.282278,37.8259269,7772,22,4
7773,"14F-0094","2/6/2014",35,848,"14-006601",-122.158304,37.749632,7773,22,4
7773,"14F-0094","2/6/2014",35,848,"14-006601",-122.158304,37.749632,7773,22,4
7773,"14F-0094","2/6/2014",35,848,"14-006601",-122.158304,37.749632,7773,22,4
7773,"14F-0094","2/6/2014",35,848,"14-006601",-122.158304,37.749632,7773,22,4
7773,"14F-0094","2/6/2014",35,848,"14-006601",-122.158304,37.749632,7773,22,4
7773,"14F-0094","2/6/2014",35,848,"14-006601",-122.158304,37.749632,7773,"26-16",4
7773,"14F-0094","2/6/2014",35,848,"14-006601",-122.158304,37.749632,7773,22,4
7774,"14F-0093","2/6/2014",30,946,"14-006672",-122.179378,37.761682,7774,22,4
7774,"14F-0093","2/6/2014",30,946,"14-006672",-122.179378,37.761682,7774,22,4
7775,"14F-0081","2/7/2014",11,113,"14-006708",-122.263887,37.848241,7775,22,4
7775,"14F-0081","2/7/2014",11,113,"14-006708",-122.263887,37.848241,7775,22,4
7776,"14F-0095","2/7/2014",32,398,"14-004906",-122.1688162,37.7421187,7776,22,4
7777,"14F-0086","2/7/2014",24,368,"14-006764",-122.1761724,37.7683199,7777,"26-16",4
7778,"14F-0089","2/7/2014",32,835,"14-006738",-122.2713981,37.8052407,7778,22,4
7779,"14F-0099","2/7/2014","",1001,"14-006857",-122.2978,37.8674285,7779,22,4
7779,"14F-0099","2/7/2014","",1001,"14-006857",-122.2978,37.8674285,7779,22,4
7779,"14F-0099","2/7/2014","",1001,"14-006857",-122.2978,37.8674285,7779,22,4
7779,"14F-0099","2/7/2014","",1001,"14-006857",-122.2978,37.8674285,7779,22,4
7780,"14F-0092","2/8/2014",35,1110,"14-004906",-122.1619422,37.757252,7780,22,4
7780,"14F-0092","2/8/2014",35,1110,"14-004906",-122.1619422,37.757252,7780,22,4
7781,"14F-0080","2/8/2014",2,303,"14-006928",-122.294895,37.8053812,7781,22,4
7782,"14F-0074","2/8/2014",30,416,"14-006938",-122.1854746,37.7584576,7782,16,3
7783,"14F-0088","2/9/2014",23,100,"14-007037",-122.221587,37.78382,7783,22,4
7784,"14F-0102","2/10/2014",6,80,"14-007180",-122.273752,37.817695,7784,22,4
7784,"14F-0102","2/10/2014",6,80,"14-007180",-122.273752,37.817695,7784,22,4
7784,"14F-0102","2/10/2014",6,80,"14-007180",-122.273752,37.817695,7784,22,4
7785,"14F-0075","2/10/2014",30,1014,"14-007349",-122.2537082,37.8639172,7785,11,3
7786,"14F-0087","2/11/2014",8,95,"14-007388",-122.2662777,37.8202956,7786,22,4
7786,"14F-0087","2/11/2014",8,95,"14-007388",-122.2662777,37.8202956,7786,22,4
7786,"14F-0087","2/11/2014",8,95,"14-007388",-122.2662777,37.8202956,7786,22,4
7787,"14F-0091","2/12/2014",2,389,"14-007619",-122.2979682,37.8062905,7787,"26-18",4
7788,"14F-0100","2/14/2014",4,1124,"14-008094",-122.2743836,37.8058816,7788,"26-16",4
7788,"14F-0100","2/14/2014",4,1124,"14-008094",-122.2743836,37.8058816,7788,"26-16",4
7789,"14F-0096","2/15/2014",27,34,"14-007053",-122.208418,37.777568,7789,22,4
7789,"14F-0096","2/15/2014",27,34,"14-007053",-122.208418,37.777568,7789,22,4
7790,"14F-0085","2/15/2014",19,623,"14-008196",-122.2401441,37.7853962,7790,22,4
7791,"14F-0097","2/16/2014",30,991,"14-008413",-122.169876,37.764763,7791,22,4
7791,"14F-0097","2/16/2014",30,991,"14-008413",-122.169876,37.764763,7791,22,4
7792,"14F-0083","2/17/2014",34,866,"14-008539",-122.168511,37.746246,7792,22,4
7792,"14F-0083","2/17/2014",34,866,"14-008539",-122.168511,37.746246,7792,13,2
7792,"14F-0083","2/17/2014",34,866,"14-008539",-122.168511,37.746246,7792,22,4
7792,"14F-0083","2/17/2014",34,866,"14-008539",-122.168511,37.746246,7792,22,4
7793,"14F-0103","2/18/2014",26,70,"14-006903",-122.220747,37.767434,7793,22,4
7793,"14F-0103","2/18/2014",26,70,"14-006903",-122.220747,37.767434,7793,22,4
7794,"14F-0098","2/20/2014",31,268,"14-009097",-122.181046,37.734444,7794,22,4
7794,"14F-0098","2/20/2014",31,268,"14-009097",-122.181046,37.734444,7794,22,4
7794,"14F-0098","2/20/2014",31,268,"14-009097",-122.181046,37.734444,7794,22,4
7795,"14F-0105","2/20/2014",33,526,"14-009126",-122.1752968,37.7477191,7795,22,4
7795,"14F-0105","2/20/2014",33,526,"14-009126",-122.1752968,37.7477191,7795,22,4
7796,"14F-0084","2/20/2014",30,910,"14-009199",-122.177849,37.765977,7796,11,3
7797,"14F-0104","2/21/2014",27,714,"14-009163",-122.1981245,37.764608,7797,22,4
7798,"14F-0106","2/21/2014",33,564,"14-009029",-122.1800306,37.7540032,7798,22,4
7799,"14F-0101","2/22/2014",6,1235,"14-009443",-122.2751952,37.8180269,7799,"26-16",4
7800,"14F-0111","2/23/2014",26,500,"14-009685",-122.2122674,37.7652044,7800,"26-16",4
7801,"14F-0136","2/25/2014",34,110,"14-009955",-122.170554,37.753911,7801,22,4
7801,"14F-0136","2/25/2014",34,110,"14-009955",-122.170554,37.753911,7801,22,4
7802,"14F-0110","2/25/2014",3,417,"14-009690",-122.2742475,37.8061847,7802,22,4
7802,"14F-0110","2/25/2014",3,417,"14-009690",-122.2742475,37.8061847,7802,22,4
7803,"14F-0112","2/25/2014",24,872,"14-003582",-122.20675,37.7872511,7803,22,4
7804,"14F-0113","2/26/2014",32,242,"14-010140",-122.160946,37.740157,7804,22,4
7805,"14F-0116","2/26/2014",30,580,"14-010215",-122.1742018,37.7679222,7805,"26-16",4
7806,"14F-0109","2/27/2014",7,53,"14-009940",-122.280366,37.8255054,7806,22,4
7806,"14F-0109","2/27/2014",7,53,"14-009940",-122.280366,37.8255054,7806,22,4
7807,"14F-0114","2/27/2014",33,1195,"14-010507",-122.1800182,37.7561235,7807,22,4
7808,"14F-0108","2/28/2014",6,240,"14-010545",-122.268647,37.819068,7808,23,4
7808,"14F-0108","2/28/2014",6,240,"14-010545",-122.268647,37.819068,7808,23,4
7809,"14F-0115","2/28/2014","",290,"14-010554",-122.164828,37.7366055,7809,22,4
7810,"14F-0107","2/28/2014",27,1038,"14-010692",-122.1921355,37.7676935,7810,21,3
7811,"14F-0120","3/2/2014",35,813,"14-011001",-122.1640664,37.7532,7811,23,4
7811,"14F-0120","3/2/2014",35,813,"14-011001",-122.1640664,37.7532,7811,23,4
7811,"14F-0120","3/2/2014",35,813,"14-011001",-122.1640664,37.7532,7811,23,4
7811,"14F-0120","3/2/2014",35,813,"14-011001",-122.1640664,37.7532,7811,23,4
7811,"14F-0120","3/2/2014",35,813,"14-011001",-122.1640664,37.7532,7811,23,4
7811,"14F-0120","3/2/2014",35,813,"14-011001",-122.1640664,37.7532,7811,23,4
7812,"14F-0117","3/3/2014",8,101,"14-011030",-122.2654679,37.822633,7812,22,4
7812,"14F-0117","3/3/2014",8,101,"14-011030",-122.2654679,37.822633,7812,22,4
7812,"14F-0117","3/3/2014",8,101,"14-011030",-122.2654679,37.822633,7812,22,4
7812,"14F-0117","3/3/2014",8,101,"14-011030",-122.2654679,37.822633,7812,22,4
7813,"14F-0118","3/4/2014",22,170,"14-011218",-122.1842924,37.8101679,7813,22,4
7814,"14F-0119","3/5/2014",19,732,"14-011515",-122.2427075,37.7881366,7814,22,4
7815,"14F-0122","3/7/2014",23,1006,"14-011935",-122.223401,37.773068,7815,22,4
7816,"14F-0121","3/9/2014",4,101,"14-012123",-122.266581,37.803838,7816,22,4
7816,"14F-0121","3/9/2014",4,101,"14-012123",-122.266581,37.803838,7816,22,4
7816,"14F-0121","3/9/2014",4,101,"14-012123",-122.266581,37.803838,7816,22,4
7817,"14F-0126","3/11/2014",30,971,"14-012583",-122.1846896,37.7650855,7817,"26-16",4
7817,"14F-0126","3/11/2014",30,971,"14-012583",-122.1846896,37.7650855,7817,"26-16",4
7818,"14F-0125","3/12/2014",10,534,"14-012708",-122.2679668,37.8363675,7818,22,4
7819,"14F-0145","3/12/2014","",652,"14-012725",-122.233451,37.782696,7819,22,4
7820,"14F-0124","3/12/2014",23,917,"14-012784",-122.2806185,37.8586409,7820,22,4
7821,"14F-0130","3/12/2014",24,1110,"14-012815",-122.211579,37.776773,7821,22,4
7821,"14F-0130","3/12/2014",24,1110,"14-012815",-122.211579,37.776773,7821,22,4
7821,"14F-0130","3/12/2014",24,1110,"14-012815",-122.211579,37.776773,7821,22,4
7822,"14F-0132","3/13/2014",26,325,"14-012858",-122.1946056,37.7516709,7822,22,4
7823,"14F-0129","3/13/2014",5,345,"14-012863",-122.282979,37.812781,7823,22,4
7823,"14F-0129","3/13/2014",5,345,"14-012863",-122.282979,37.812781,7823,22,4
7824,"14F-0133","3/13/2014",34,446,"14-012887",-122.1678582,37.7470403,7824,22,4
7824,"14F-0133","3/13/2014",34,446,"14-012887",-122.1678582,37.7470403,7824,22,4
7825,"14F-0134","3/14/2014",34,366,"14-013077",-122.1748291,37.7503604,7825,22,4
7825,"14F-0134","3/14/2014",34,366,"14-013077",-122.1748291,37.7503604,7825,22,4
7826,"14F-0127","3/14/2014",30,886,"14-013163",-122.168295,37.767696,7826,22,4
7826,"14F-0127","3/14/2014",30,886,"14-013163",-122.168295,37.767696,7826,22,4
7826,"14F-0127","3/14/2014",30,886,"14-013163",-122.168295,37.767696,7826,22,4
7826,"14F-0127","3/14/2014",30,886,"14-013163",-122.168295,37.767696,7826,22,4
7827,"14F-0123","3/15/2014",35,955,"14-013328",-122.1672525,37.759232,7827,11,3
7827,"14F-0123","3/15/2014",35,955,"14-013328",-122.1672525,37.759232,7827,16,3
7828,"14F-0131","3/15/2014",4,950,"14-013333",-122.2732225,37.8067001,7828,"26-16",4
7829,"14F-0128","3/18/2014",8,281,"14-013707",-122.2646333,37.8268044,7829,22,4
7830,"14F-0144","3/19/2014",35,916,"14-014001",-122.166113,37.757595,7830,22,4
7831,"14F-0135","3/19/2014",35,1205,"14-014029",-122.1703469,37.7600828,7831,22,4
7832,"14F-0142","3/20/2014",16,251,"14-014070",-122.231627,37.7986299,7832,"26-16",4
7833,"14F-0143","3/20/2014",27,655,"14-014138",-122.198459,37.766726,7833,22,4
7834,"14F-0139","3/20/2014",27,961,"14-014199",-122.207015,37.769762,7834,22,4
7834,"14F-0139","3/20/2014",27,961,"14-014199",-122.207015,37.769762,7834,22,4
7835,"14F-0137","3/21/2014",18,287,"14-011306",-122.2420304,37.7922909,7835,22,4
7835,"14F-0137","3/21/2014",18,287,"14-011306",-122.2420304,37.7922909,7835,22,4
7835,"14F-0137","3/21/2014",18,287,"14-011306",-122.2420304,37.7922909,7835,22,4
7836,"14F-0140","3/21/2014",27,1035,"14-014402",-122.197114,37.772355,7836,22,4
7836,"14F-0140","3/21/2014",27,1035,"14-014402",-122.197114,37.772355,7836,22,4
7836,"14F-0140","3/21/2014",27,1035,"14-014402",-122.197114,37.772355,7836,22,4
7836,"14F-0140","3/21/2014",27,1035,"14-014402",-122.197114,37.772355,7836,22,4
7836,"14F-0140","3/21/2014",27,1035,"14-014402",-122.197114,37.772355,7836,22,4
7836,"14F-0140","3/21/2014",27,1035,"14-014402",-122.197114,37.772355,7836,22,4
7837,"14F-0138","3/22/2014",4,77,"14-014421",-122.2616138,37.8031335,7837,22,4
7837,"14F-0138","3/22/2014",4,77,"14-014421",-122.2616138,37.8031335,7837,22,4
7838,"14F-0141","3/22/2014",27,769,"14-014521",-122.210218,37.7722849,7838,22,4
7838,"14F-0141","3/22/2014",27,769,"14-014521",-122.210218,37.7722849,7838,22,4
7839,"14F-0153","3/25/2014",10,204,"14-014883",-122.2821591,37.8378738,7839,22,4
7839,"14F-0153","3/25/2014",10,204,"14-014883",-122.2821591,37.8378738,7839,22,4
7840,"14F-0155","3/27/2014",33,176,"14-015223",-122.177545,37.750845,7840,22,4
7841,"14F-0154","3/27/2014",34,892,"14-015359",-122.1639778,37.7493225,7841,22,4
7842,"14F-0161","3/28/2014",26,86,"14-015398",-122.1998422,37.7574819,7842,22,4
7843,"14F-0152","3/29/2014",3,535,"14-015702",-122.2710531,37.7991399,7843,25,4
7844,"14F-0162","3/30/2014",29,82,"14-015767",-122.191602,37.775256,7844,25,4
7845,"14F-0163","3/30/2014",34,188,"14-015785",-122.1617144,37.7484858,7845,22,4
7845,"14F-0163","3/30/2014",34,188,"14-015785",-122.1617144,37.7484858,7845,22,4
7846,"14F-0146","3/30/2014",18,775,"14-015886",-122.22832,37.79537,7846,22,4
7847,"14F-0147","3/31/2014","",859,"14-016077",-122.185434,37.729867,7847,22,4
7848,"14F-0148","3/31/2014",31,1004,"14-016083",-122.178557,37.731749,7848,22,4
